id,date,prix,nb_chambres,nb_sdb,m2_interieur,m2_jardin,m2_etage,m2_soussol,nb_etages,vue_mer,vue_note,etat_note,design_note,annee_construction,annee_renovation,m2_interieur_15voisins,m2_jardin_15voisins,zipcode,lat,long
7950300440,2014-10-15T00:00:00Z,305000,2,1,95.68933482,557.4136009,95.68933482,0,1,0,0,3,7,1925,0,140.2824229,464.5113341,98118,47.5669,-122.283
2025700180,2014-11-20T00:00:00Z,300000,3,2.25,163.5079896,503.6231884,163.5079896,0,2,0,0,3,7,1991,0,145.8565589,557.4136009,98038,47.3484,-122.037
1737320060,2014-06-10T00:00:00Z,366000,3,1.75,141.2114456,801.2820513,141.2114456,0,1,0,0,3,8,1976,0,193.236715,854.7008547,98011,47.7687,-122.223
3331001995,2015-01-23T00:00:00Z,509990,3,2,133.7792642,451.4121145,133.7792642,0,2,0,0,2,6,1921,0,126.3470829,423.4485321,98118,47.5503,-122.285
9346700320,2015-03-23T00:00:00Z,722500,4,2.5,228.5395764,863.6194723,228.5395764,0,2,0,0,3,9,1978,0,253.6231884,919.7324415,98007,47.6125,-122.152
952001735,2014-10-04T00:00:00Z,750000,4,1.75,195.0947603,614.3626904,195.0947603,0,2,0,0,3,8,1909,2004,151.4306949,534.1880342,98116,47.567,-122.385
3013300288,2014-09-30T00:00:00Z,478500,3,1,194.1657376,441.7502787,111.4827202,82.68301747,1,0,2,3,8,1969,0,171.8691936,492.3820141,98136,47.5304,-122.387
567000672,2014-09-30T00:00:00Z,342000,3,3,117.0568562,116.2207358,96.61835749,20.4384987,2,0,0,3,7,2003,0,165.3660349,716.7409885,98144,47.5943,-122.296
1862400522,2014-08-22T00:00:00Z,449000,3,2.5,168.1531029,154.0319584,168.1531029,0,3,0,0,3,8,1998,0,136.5663322,147.2500929,98117,47.6955,-122.376
2473460060,2015-04-22T00:00:00Z,349000,3,1.75,161.6499443,713.6752137,123.5600149,38.08992939,1,0,0,3,8,1978,0,186.7335563,819.3979933,98058,47.4451,-122.126
3558900430,2015-04-14T00:00:00Z,615000,3,2.25,213.6752137,749.4425864,120.7729469,92.90226682,1,0,0,4,8,1979,0,196.9528056,884.8011891,98034,47.7091,-122.198
7899800450,2014-08-28T00:00:00Z,107000,2,1,62.24451877,438.4986994,62.24451877,0,1,0,0,4,6,1948,0,137.4953549,438.4986994,98106,47.5243,-122.358
9272201250,2015-03-30T00:00:00Z,1260000,2,1.5,250.8361204,671.2188777,154.2177629,96.61835749,1.5,0,4,3,8,1910,2008,275.9197324,478.4466741,98116,47.5892,-122.383
4309710100,2014-06-20T00:00:00Z,725000,4,3.25,366.0349313,2563.266444,319.5837978,46.45113341,2,0,3,3,9,2000,0,317.7257525,2709.959123,98059,47.5157,-122.116
7983000200,2014-10-05T00:00:00Z,169575,3,1,120.7729469,769.6023783,120.7729469,0,1,0,0,3,7,1968,0,126.3470829,729.09699,98003,47.3327,-122.306
422000010,2014-11-06T00:00:00Z,299950,3,1,146.7855816,487.7369008,146.7855816,0,1,0,0,5,7,1954,0,109.6246748,551.8394649,98056,47.4964,-122.168
2155000160,2014-05-08T00:00:00Z,538000,4,1.75,170.9401709,891.8617614,113.3407655,57.59940543,1,0,0,3,7,1967,0,164.4370123,903.0100334,98052,47.6579,-122.125
3226049054,2014-10-03T00:00:00Z,526500,3,1.5,121.7019695,672.2408027,108.6956522,13.00631735,1,0,0,4,7,1928,0,156.0758082,783.2590115,98103,47.6944,-122.333
9485950040,2014-06-06T00:00:00Z,435000,4,2.75,303.7904125,4737.458194,252.6941657,51.09624675,2,0,0,4,8,1983,0,258.2683017,3347.826087,98042,47.347,-122.087
4270600025,2014-05-13T00:00:00Z,245000,5,1.75,187.662579,734.1137124,113.3407655,74.32181345,1,0,0,3,7,1962,0,206.2430323,819.305091,98168,47.51,-122.327
629650380,2015-01-23T00:00:00Z,255000,4,2.5,154.2177629,624.6748421,154.2177629,0,2,0,0,3,7,2009,0,143.4411,562.4303233,98001,47.259,-122.256
2023069054,2015-03-18T00:00:00Z,361550,3,1.75,107.7666295,23957.17205,107.7666295,0,1,0,0,2,7,1980,0,131.9212189,1435.340022,98059,47.4655,-122.072
585000095,2014-12-16T00:00:00Z,625000,3,2.5,202.5269417,464.5113341,115.1988109,87.32813081,1,0,0,4,8,1977,0,185.8045336,464.5113341,98116,47.5828,-122.396
9238500100,2015-03-18T00:00:00Z,495000,4,2.25,192.3076923,1884.057971,192.3076923,0,2,0,0,4,7,1968,0,203.4559643,2002.972873,98072,47.774,-122.134
686530530,2014-08-04T00:00:00Z,570000,5,1.75,233.1846897,905.7971014,233.1846897,0,1.5,0,0,3,8,1969,0,176.5143069,905.7971014,98052,47.6635,-122.149
2787311110,2014-09-02T00:00:00Z,273148,3,1.75,158.8628763,669.8253437,115.1988109,43.6640654,1,0,0,4,7,1974,0,170.9401709,673.0769231,98031,47.4094,-122.175
255370570,2014-11-20T00:00:00Z,359950,4,3.5,249.9070977,516.9082126,249.9070977,0,2,0,0,3,7,2007,0,205.3140097,375.8825715,98038,47.3537,-122.018
1235100328,2015-02-25T00:00:00Z,1454000,5,4,378.1122259,1052.954292,378.1122259,0,2,0,0,3,10,2014,0,245.2619844,873.3742103,98033,47.6771,-122.187
3578400910,2015-03-16T00:00:00Z,400000,3,2,93.83128948,1138.238573,93.83128948,0,1,0,0,3,8,1980,0,170.9401709,1068.097362,98074,47.6224,-122.045
3904960150,2015-04-23T00:00:00Z,535000,3,2.5,183.0174656,616.3136381,183.0174656,0,2,0,0,3,8,1989,0,194.1657376,573.7643999,98029,47.5759,-122.012
7941130110,2014-12-01T00:00:00Z,342000,3,2.25,111.4827202,264.3069491,111.4827202,0,2,0,0,3,7,1986,0,113.3407655,198.810851,98034,47.7151,-122.203
2676500080,2014-06-05T00:00:00Z,268500,4,2.5,195.0947603,393.6269045,195.0947603,0,2,0,0,3,8,2006,0,195.0947603,425.0278707,98031,47.3901,-122.174
3972900160,2015-04-03T00:00:00Z,190000,4,2,146.7855816,580.6391676,79.89594946,66.88963211,1,0,0,3,7,1977,0,146.7855816,580.6391676,98155,47.7659,-122.31
629890070,2014-05-15T00:00:00Z,828950,4,3.5,365.1059086,527.6848755,261.9843924,103.1215162,2,0,1,3,9,2013,0,343.7383872,540.3195838,98027,47.5528,-122.076
8944310330,2014-08-19T00:00:00Z,375000,3,2.5,141.2114456,524.8049052,141.2114456,0,2,0,0,4,7,1989,0,143.0694909,464.5113341,98034,47.7221,-122.162
3275800050,2014-10-22T00:00:00Z,242000,3,1.5,152.3597176,828.8740245,152.3597176,0,1,0,0,4,7,1963,0,143.0694909,839.836492,98146,47.495,-122.342
4475000170,2014-11-11T00:00:00Z,370000,4,3,239.6878484,511.9843924,239.6878484,0,2,0,0,3,8,1999,0,186.7335563,520.2526942,98058,47.4286,-122.185
1088800850,2014-05-02T00:00:00Z,612500,4,2.5,253.6231884,1139.074693,253.6231884,0,2,0,0,3,9,1991,0,253.6231884,1010.033445,98011,47.7419,-122.205
1710400005,2014-11-19T00:00:00Z,690000,3,2,164.4370123,167.2240803,164.4370123,0,3,0,0,3,8,1999,0,175.5852843,297.2872538,98122,47.6102,-122.314
6633900170,2014-05-08T00:00:00Z,595000,3,2.5,162.5789669,311.5942029,162.5789669,0,2,0,0,4,7,1991,0,162.5789669,398.1791156,98033,47.6953,-122.199
9211010840,2014-11-12T00:00:00Z,530000,4,2.5,279.6358231,836.1204013,279.6358231,0,2,0,0,3,8,2008,0,301.9323671,513.8424378,98059,47.4987,-122.147
8718500610,2014-05-26T00:00:00Z,379950,3,1.5,157.0048309,849.4983278,105.9085842,51.09624675,1,0,0,4,7,1956,0,170.9401709,984.7640282,98028,47.739,-122.253
7853440140,2015-04-09T00:00:00Z,802945,5,3.5,371.6090673,857.8595318,371.6090673,0,2,0,0,3,9,2015,0,342.8093645,613.154961,98024,47.5265,-121.887
4154300465,2014-09-16T00:00:00Z,719000,5,2,288.9260498,569.5837978,144.9275362,143.9985136,1,0,0,5,7,1940,0,159.7918989,613.154961,98118,47.5615,-122.279
3645500050,2014-05-14T00:00:00Z,543000,3,2.5,194.1657376,709.7733185,126.3470829,67.81865478,1,0,0,3,7,1962,2014,194.1657376,712.3745819,98133,47.7369,-122.338
5649300160,2014-12-09T00:00:00Z,597500,3,1.75,188.5916016,3025.362319,148.6436269,39.94797473,1,0,0,3,8,1981,0,270.3455964,3176.328502,98052,47.7112,-122.098
2926049437,2014-10-14T00:00:00Z,425000,3,1,109.6246748,668.8963211,109.6246748,0,1.5,0,0,4,7,1949,0,208.1010777,731.6053512,98133,47.7121,-122.333
6072100490,2014-12-04T00:00:00Z,527500,4,2.25,210.8881457,787.8112226,121.7019695,89.18617614,1,0,0,5,8,1973,0,177.4433296,840.7655147,98006,47.5448,-122.174
5561400260,2014-07-21T00:00:00Z,668000,5,3.5,370.6800446,3942.400595,251.7651431,118.9149015,2,0,0,3,9,2002,0,281.4938685,3872.53809,98027,47.461,-122
3450300020,2015-03-18T00:00:00Z,329000,4,2,171.8691936,847.826087,171.8691936,0,1,0,0,5,7,1963,0,160.7209216,846.3396507,98059,47.5009,-122.164
2826049098,2014-12-04T00:00:00Z,622100,4,2.5,211.8171683,1327.573393,140.2824229,71.53474545,1.5,0,0,4,7,1942,0,198.810851,918.8034188,98125,47.7054,-122.297
321079066,2015-04-23T00:00:00Z,430000,3,1.5,168.1531029,32455.49981,168.1531029,0,1.5,0,0,3,7,2002,0,230.3976217,31524.712,98010,47.3392,-121.897
2141340040,2014-09-11T00:00:00Z,649950,3,2.5,199.7398737,1421.776291,199.7398737,0,2,0,0,4,9,1979,0,235.9717577,976.1241174,98006,47.5573,-122.136
2026079055,2014-08-18T00:00:00Z,380000,1,1.5,111.4827202,4168.153103,111.4827202,0,1.5,0,0,3,7,1983,0,137.4953549,6232.069863,98019,47.7205,-121.93
3575303700,2014-07-25T00:00:00Z,324950,3,1,115.1988109,696.7670011,115.1988109,0,1,0,0,4,7,1976,0,115.1988109,905.7971014,98074,47.6199,-122.062
192300020,2014-05-21T00:00:00Z,525000,3,2.75,195.0947603,962.6532887,140.2824229,54.81233742,2,0,0,3,9,1998,0,208.1010777,1100.148644,98045,47.4347,-121.417
148000072,2014-08-18T00:00:00Z,600000,2,2.5,170.0111483,184.6897064,142.1404682,27.87068004,2,0,0,3,9,2011,0,167.2240803,229.1898922,98116,47.5779,-122.409
646910030,2014-11-04T00:00:00Z,238000,3,2.5,153.2887402,260.776663,153.2887402,0,2,0,0,3,7,2004,0,135.6373096,174.1917503,98055,47.4328,-122.196
7625701900,2015-02-22T00:00:00Z,467500,2,1.75,138.4243776,445.9308807,69.67670011,68.74767744,1,0,0,4,7,1918,0,130.0631735,557.4136009,98136,47.5496,-122.391
1773100920,2014-12-11T00:00:00Z,320000,3,3.25,137.4953549,110.739502,109.6246748,27.87068004,2,0,0,3,8,2013,0,123.5600149,101.6350799,98106,47.5556,-122.363
8935100100,2014-07-01T00:00:00Z,476000,4,3,268.4875511,639.632107,147.7146042,120.7729469,1,0,0,3,7,1945,2015,202.5269417,639.632107,98115,47.6763,-122.282
8682310430,2014-09-14T00:00:00Z,560000,2,2,156.0758082,431.7168339,156.0758082,0,1,0,0,3,8,2008,0,156.0758082,459.8662207,98053,47.7088,-122.015
6414600260,2014-10-30T00:00:00Z,345000,2,1,90.11519881,968.320327,90.11519881,0,1,0,0,3,7,1947,0,111.4827202,729.9331104,98133,47.7252,-122.331
1025039326,2014-08-28T00:00:00Z,921800,4,2.5,274.0616871,652.5455221,274.0616871,0,2,0,0,3,10,2012,0,274.0616871,588.9074693,98199,47.6651,-122.403
7550800195,2014-07-30T00:00:00Z,535000,4,1.5,146.7855816,464.5113341,129.1341509,17.65143069,1.5,0,0,3,7,1945,0,146.7855816,464.5113341,98107,47.6735,-122.393
4024101715,2014-09-05T00:00:00Z,306000,3,1,84.5410628,804.3478261,84.5410628,0,1,0,0,3,7,1955,0,108.6956522,947.6031215,98155,47.7586,-122.303
3426059070,2014-09-09T00:00:00Z,570000,3,1.75,270.3455964,3480.211817,142.1404682,128.2051282,1,0,0,4,7,1967,0,234.1137124,1699.646971,98052,47.7015,-122.164
1656600310,2014-07-14T00:00:00Z,629000,4,2.5,247.1200297,2048.494983,247.1200297,0,2,0,0,3,9,1996,0,284.2809365,1961.259755,98059,47.4911,-122.125
3630030110,2014-06-16T00:00:00Z,534500,3,2.5,157.9338536,292.6421405,157.9338536,0,2,0,0,3,8,2005,0,157.9338536,334.4481605,98029,47.5505,-121.998
2005300140,2015-03-30T00:00:00Z,220000,4,2,217.3913043,976.1241174,217.3913043,0,1.5,0,0,4,6,1959,0,91.97324415,976.1241174,98030,47.3578,-122.178
9541600350,2015-01-20T00:00:00Z,831000,3,2.25,208.1010777,817.539948,208.1010777,0,1,0,0,5,8,1957,0,208.1010777,817.539948,98005,47.5937,-122.172
1920079103,2014-09-11T00:00:00Z,390500,2,1.75,135.6373096,39618.17168,89.18617614,46.45113341,1,0,0,5,7,1966,0,168.1531029,1611.854329,98022,47.2079,-121.967
6624010010,2015-05-06T00:00:00Z,259500,4,1.5,120.7729469,668.8963211,120.7729469,0,1,0,0,4,7,1970,0,131.9212189,668.8963211,98031,47.4179,-122.181
5425700150,2014-08-04T00:00:00Z,787500,4,1.75,146.7855816,871.6090673,100.3344482,46.45113341,1,0,0,3,7,1963,0,186.7335563,871.6090673,98039,47.6353,-122.232
3840700205,2015-03-19T00:00:00Z,414500,3,1,125.4180602,877.9264214,125.4180602,0,1,0,0,3,7,1979,0,135.6373096,878.9483463,98034,47.7186,-122.236
1257201295,2014-07-08T00:00:00Z,480000,2,1,98.47640282,282.4228911,79.89594946,18.58045336,1,0,0,3,7,1924,0,136.5663322,354.3292456,98103,47.6725,-122.329
6817750510,2015-03-03T00:00:00Z,305000,4,2.5,159.2344853,301.9323671,159.2344853,0,2,0,0,3,8,2010,0,159.2344853,301.9323671,98055,47.429,-122.189
4457300005,2015-03-25T00:00:00Z,1839900,4,3.25,384.6153846,1022.575251,384.6153846,0,2,0,0,3,10,2013,0,199.7398737,897.7146042,98040,47.5707,-122.217
2077700042,2014-06-26T00:00:00Z,530000,3,2,216.4622817,2468.506132,216.4622817,0,2.5,0,0,3,8,1987,0,188.5916016,1861.48272,98005,47.6009,-122.158
1454600266,2014-10-27T00:00:00Z,925000,4,3.75,410.6280193,881.8283166,317.7257525,92.90226682,2,0,1,3,9,1962,2005,267.5585284,919.7324415,98125,47.7211,-122.283
9238430660,2015-03-26T00:00:00Z,653000,3,2.25,257.3392791,5364.641397,257.3392791,0,2,0,0,3,8,1985,0,252.6941657,4344.574508,98072,47.775,-122.124
4039700090,2014-09-23T00:00:00Z,643403,3,2.5,218.320327,896.3210702,218.320327,0,1,0,0,4,9,1966,0,215.533259,976.5886288,98008,47.6156,-122.108
5605000440,2014-12-15T00:00:00Z,1000000,3,1,174.6562616,506.3173541,174.6562616,0,1.5,0,0,4,8,1924,0,239.6878484,506.3173541,98112,47.6453,-122.302
53500020,2015-01-14T00:00:00Z,248000,3,2.5,173.7272389,375.8825715,173.7272389,0,2,0,0,3,7,2007,0,197.8818283,445.9308807,98042,47.342,-122.059
724069023,2015-04-14T00:00:00Z,1247000,1,1.25,168.1531029,471.0144928,114.2697882,53.88331475,1.5,1,4,4,8,1967,0,211.8171683,471.0144928,98075,47.5814,-122.081
4154300505,2014-10-24T00:00:00Z,315000,2,1,72.46376812,668.8963211,72.46376812,0,1,0,0,2,6,1935,0,162.5789669,668.8963211,98118,47.5609,-122.279
2600110560,2014-11-12T00:00:00Z,750000,4,2.75,214.6042363,950.5759941,121.7019695,92.90226682,1,0,0,5,8,1980,0,261.9843924,918.4318097,98006,47.5515,-122.153
1708400555,2014-06-25T00:00:00Z,346500,2,1.75,149.5726496,585.2842809,93.83128948,55.74136009,1,0,0,3,7,1941,0,127.2761055,485.4143441,98108,47.554,-122.304
2422029094,2014-07-16T00:00:00Z,517534,2,1,77.38758826,13373.0026,77.38758826,0,1,0,0,3,5,2006,0,128.2051282,13373.0026,98070,47.3889,-122.482
2019200480,2014-08-13T00:00:00Z,220000,3,2.25,136.5663322,698.4392419,107.7666295,28.79970271,1,0,0,3,7,1985,0,159.7918989,771.0888146,98003,47.2725,-122.3
1370803925,2014-09-03T00:00:00Z,535000,2,2,140.2824229,476.8673356,140.2824229,0,1.5,0,0,3,7,1939,0,136.5663322,557.4136009,98199,47.6415,-122.401
4375700065,2014-05-12T00:00:00Z,315275,3,1.75,133.7792642,746.9342252,89.18617614,44.59308807,1,0,0,3,7,1951,0,139.3534002,746.9342252,98125,47.7128,-122.306
290000075,2015-02-25T00:00:00Z,550000,3,1,117.0568562,557.4136009,117.0568562,0,1,0,3,3,7,1951,0,187.662579,613.154961,98146,47.5058,-122.384
7708200670,2014-07-23T00:00:00Z,490000,4,2.5,233.1846897,404.0319584,233.1846897,0,2,0,0,3,8,2010,0,233.1846897,400.780379,98059,47.4927,-122.147
5100401411,2014-10-27T00:00:00Z,485000,4,1,112.4117428,592.7164623,112.4117428,0,1.5,0,0,3,7,1936,0,124.4890375,592.7164623,98115,47.6924,-122.321
4302200415,2014-11-04T00:00:00Z,339888,4,1.75,133.7792642,570.7915273,66.88963211,66.88963211,1,0,0,5,6,1947,0,89.18617614,479.3756968,98106,47.5257,-122.357
4223000140,2014-08-05T00:00:00Z,260750,3,2,144.9275362,895.1133408,117.0568562,27.87068004,1,0,0,3,7,1966,0,145.8565589,768.8591602,98003,47.341,-122.309
9407150100,2014-06-25T00:00:00Z,285000,3,2,135.6373096,592.4377555,135.6373096,0,1,0,0,3,7,1995,0,148.6436269,580.6391676,98038,47.3679,-122.02
4218400395,2014-07-28T00:00:00Z,1160000,3,2.75,221.107395,517.6514307,179.301375,41.80602007,2,0,4,3,9,1939,0,313.0806392,510.9624675,98105,47.6626,-122.271
8928100025,2015-03-24T00:00:00Z,750000,4,1.5,181.1594203,585.2842809,153.2887402,27.87068004,1.5,0,1,3,7,1944,0,163.5079896,585.2842809,98115,47.6819,-122.271
9129100040,2014-08-25T00:00:00Z,1000000,4,3.25,308.4355258,797.7517651,274.0616871,34.37383872,3,0,0,3,11,2008,0,172.7982163,526.5700483,98103,47.691,-122.337
1917300260,2014-12-02T00:00:00Z,210000,4,2,141.2114456,573.5785953,141.2114456,0,1.5,0,0,5,6,1920,0,129.1341509,502.3225567,98022,47.2105,-121.989
1018000276,2015-03-27T00:00:00Z,217000,3,2.5,124.4890375,390.1895206,124.4890375,0,2,0,0,3,7,2002,0,91.97324415,419.918246,98002,47.2942,-122.226
646910480,2014-11-20T00:00:00Z,206000,2,2.5,118.9149015,145.4849498,118.9149015,0,2,0,0,3,7,2005,0,135.6373096,171.4046823,98055,47.4336,-122.195
1442880650,2014-06-10T00:00:00Z,533112,4,2.75,259.1973244,822.4637681,259.1973244,0,2,0,0,3,8,2013,0,259.1973244,751.7651431,98045,47.4842,-121.772
7504400710,2015-04-27T00:00:00Z,420000,4,1.75,221.107395,1423.634337,149.5726496,71.53474545,1,0,0,3,8,1978,0,235.9717577,1171.31178,98074,47.6262,-122.049
1704900180,2014-10-30T00:00:00Z,430000,3,1,144.9275362,485.4143441,117.0568562,27.87068004,1.5,0,0,3,7,1927,0,144.9275362,494.425864,98118,47.5554,-122.279
7853410170,2015-03-16T00:00:00Z,595500,4,2.5,231.3266444,607.3021182,231.3266444,0,2,0,0,3,8,2013,0,234.1137124,543.2924563,98065,47.5185,-121.884
821069025,2015-02-13T00:00:00Z,685000,3,2.5,305.6484578,8435.154218,305.6484578,0,2,0,0,4,10,1992,0,250.8361204,5111.761427,98042,47.3154,-122.079
4057300170,2014-06-02T00:00:00Z,305000,2,1.5,105.9085842,276.8487551,105.9085842,0,2,0,0,3,7,1988,0,106.8376068,276.9416574,98029,47.5707,-122.018
6123600090,2014-05-19T00:00:00Z,251200,4,1.5,121.7019695,766.4437012,98.47640282,23.2255667,1,0,0,3,7,1953,0,117.0568562,766.9082126,98148,47.425,-122.332
1995200245,2014-06-06T00:00:00Z,545000,4,2.5,189.5206243,560.572278,189.5206243,0,2,0,0,3,7,1990,0,128.2051282,556.1129692,98115,47.6952,-122.323
7986401305,2014-12-16T00:00:00Z,767500,2,1.75,205.3140097,870.8658491,144.9275362,60.38647343,1,0,3,4,8,1951,0,198.810851,523.9687848,98107,47.6634,-122.359
4168100020,2014-12-04T00:00:00Z,209950,3,1,154.2177629,817.539948,89.18617614,65.03158677,1,0,0,4,7,1963,0,127.2761055,939.427722,98023,47.3212,-122.352
2011000020,2014-08-26T00:00:00Z,265000,3,1.75,151.4306949,557.3206986,151.4306949,0,1.5,0,0,4,7,1985,0,143.0694909,696.7670011,98198,47.3816,-122.313
9485750110,2014-09-18T00:00:00Z,366000,3,1.75,156.0758082,567.4470457,156.0758082,0,1,0,0,3,8,1989,0,206.2430323,526.1984392,98055,47.4501,-122.208
1118000080,2015-03-31T00:00:00Z,1925000,4,3.75,334.4481605,1495.819398,334.4481605,0,1,0,0,3,9,1951,0,339.0932739,883.1289483,98112,47.6308,-122.287
5649600435,2015-01-08T00:00:00Z,349950,5,2,174.6562616,388.238573,87.32813081,87.32813081,1,0,0,3,7,1952,2000,125.4180602,478.4466741,98118,47.5536,-122.283
1118001408,2014-11-24T00:00:00Z,2544750,5,4.75,502.6012635,1247.770346,469.1564474,33.44481605,2,0,0,4,10,1941,0,348.3835006,1077.294686,98112,47.6306,-122.288
5427100150,2014-06-26T00:00:00Z,1410000,4,2.25,301.9323671,1549.98142,301.9323671,0,2,0,0,3,9,1979,0,268.4875511,1572.55667,98039,47.6334,-122.229
225079036,2015-01-07T00:00:00Z,937500,4,4,515.1430695,80936.45485,334.9126719,180.2303976,2,0,0,3,11,2003,0,317.7257525,80936.45485,98014,47.676,-121.882
8651410670,2014-11-25T00:00:00Z,189950,3,1,85.47008547,600.1486436,85.47008547,0,1,0,0,5,6,1969,0,85.47008547,443.1438127,98042,47.3665,-122.082
8651611260,2015-03-17T00:00:00Z,858450,3,4.25,356.7447046,905.8900037,356.7447046,0,2,0,0,3,10,1998,0,300.0743218,667.8743961,98074,47.6347,-122.064
7972000010,2014-05-20T00:00:00Z,120750,3,1.75,105.9085842,894.4630249,105.9085842,0,1,0,0,4,7,1969,0,140.2824229,894.9275362,98023,47.2933,-122.372
3629970130,2014-07-10T00:00:00Z,735000,3,2.5,261.9843924,757.9895949,261.9843924,0,2,0,0,3,9,2004,0,270.3455964,464.5113341,98029,47.5527,-121.992
3404700080,2014-11-12T00:00:00Z,476800,3,1.75,176.5143069,4059.82906,176.5143069,0,1.5,0,0,4,6,1919,0,192.3076923,4087.235229,98052,47.7265,-122.136
5152980070,2015-01-02T00:00:00Z,514500,4,2.5,277.7777778,893.1623932,161.6499443,116.1278335,1,0,2,4,9,1976,0,313.0806392,1122.723894,98003,47.3424,-122.329
1138000160,2014-09-08T00:00:00Z,343000,3,1,104.0505388,673.5414344,104.0505388,0,1,0,0,4,7,1972,0,124.4890375,678.3723523,98034,47.7143,-122.211
3822200087,2015-03-19T00:00:00Z,355000,3,1,109.6246748,554.1620216,109.6246748,0,1.5,0,0,4,6,1928,0,117.9858789,716.2764771,98125,47.7281,-122.299
3589500315,2014-09-19T00:00:00Z,526000,3,3.25,113.3407655,119.0078038,86.39910814,26.94165738,2,0,0,3,8,2014,0,121.0516537,353.9576366,98105,47.67,-122.317
1088000030,2014-12-03T00:00:00Z,435000,4,2.25,184.875511,794.1285767,184.875511,0,2,0,0,3,8,1973,0,215.533259,829.2456336,98033,47.667,-122.178
7525410120,2014-09-05T00:00:00Z,624500,6,3,281.4938685,2965.440357,155.1467856,126.3470829,1,0,0,4,8,1980,0,268.4875511,3260.869565,98075,47.575,-122.033
2354300845,2014-08-04T00:00:00Z,210000,3,1,94.76031215,557.4136009,94.76031215,0,1,0,0,3,5,1900,0,192.3076923,668.8963211,98027,47.5281,-122.031
9510970010,2015-04-29T00:00:00Z,593567,3,2.5,164.4370123,297.7517651,164.4370123,0,2,0,0,3,9,2005,0,196.9528056,384.057971,98052,47.6658,-122.084
3222079120,2014-10-01T00:00:00Z,330000,2,1,107.7666295,2996.191007,53.88331475,53.88331475,1,0,0,3,6,1963,2000,107.7666295,3126.718692,98010,47.3537,-121.939
2095500040,2014-06-13T00:00:00Z,325000,3,2.5,192.3076923,774.5261984,192.3076923,0,2,0,0,3,8,1997,0,188.5916016,673.3556299,98030,47.3658,-122.176
2895600350,2014-11-03T00:00:00Z,375000,3,1,165.3660349,486.436269,97.54738016,67.81865478,1.5,0,0,5,6,1944,0,117.0568562,494.2400595,98146,47.5119,-122.386
381000240,2014-08-06T00:00:00Z,650500,4,1.75,217.3913043,551.8394649,119.8439242,97.54738016,1,0,0,3,8,1953,0,179.301375,551.8394649,98115,47.6789,-122.281
3705900124,2015-02-20T00:00:00Z,302000,5,1.75,219.2493497,802.8613898,191.3786696,27.87068004,1.5,0,0,5,7,1926,0,181.1594203,788.8331475,98133,47.7617,-122.335
5651010150,2015-05-10T00:00:00Z,435000,3,2.5,179.301375,537.9041249,179.301375,0,2,0,0,4,7,1988,0,166.2950576,455.3140097,98011,47.7733,-122.17
2459500210,2014-05-07T00:00:00Z,339950,3,2.25,151.4306949,1142.23337,151.4306949,0,2,0,0,4,7,1985,0,160.7209216,924.1917503,98058,47.4279,-122.161
7283900551,2014-11-24T00:00:00Z,415000,3,1,145.8565589,1091.78744,145.8565589,0,1.5,0,0,5,8,1930,0,186.7335563,770.2526942,98133,47.7686,-122.348
4440900040,2014-05-05T00:00:00Z,379950,4,1.75,183.0174656,872.2593831,105.9085842,77.10888146,1,0,0,5,7,1960,0,169.0821256,755.7599405,98133,47.7771,-122.339
1321400060,2014-06-27T00:00:00Z,257500,3,2.25,159.3273876,633.5005574,159.3273876,0,2,0,0,3,7,1995,0,207.9152731,633.5005574,98003,47.3097,-122.327
1726059053,2014-09-16T00:00:00Z,270000,2,1.5,128.2051282,19505.66704,128.2051282,0,1,0,0,1,6,1954,0,290.7840951,1845.782237,98011,47.7461,-122.195
6071300030,2014-06-24T00:00:00Z,464500,3,1.75,106.8376068,972.3151245,106.8376068,0,1,0,0,5,7,1959,0,125.4180602,964.6971386,98006,47.5531,-122.177
4307330070,2014-07-17T00:00:00Z,419500,4,2.5,236.9007804,668.8963211,236.9007804,0,2,0,2,3,7,2003,0,237.829803,530.9364548,98056,47.4793,-122.18
8802400411,2014-06-19T00:00:00Z,249000,3,1,97.54738016,789.4834634,97.54738016,0,1,0,0,4,7,1959,0,97.54738016,789.4834634,98031,47.4043,-122.202
3046200125,2015-04-06T00:00:00Z,202000,2,1,68.74767744,608.5098476,68.74767744,0,1,0,0,4,5,1946,0,100.3344482,791.0628019,98168,47.4807,-122.332
3422049088,2015-03-24T00:00:00Z,389000,3,1.75,202.5269417,856.5589,101.2634708,101.2634708,1,0,0,4,7,1938,0,190.449647,2081.010777,98001,47.3547,-122.285
3448001412,2015-04-30T00:00:00Z,295000,2,1.5,91.78743961,100.3344482,91.78743961,0,3,0,0,3,7,2007,0,104.793757,100.3344482,98125,47.7123,-122.301
4338800370,2014-11-17T00:00:00Z,220000,3,1,92.90226682,559.2716462,92.90226682,0,1,0,0,3,6,1944,0,120.7729469,802.6755853,98166,47.4793,-122.346
9268710140,2015-02-24T00:00:00Z,191950,2,2.5,129.1341509,120.9587514,129.1341509,0,2,0,0,3,7,1987,0,129.1341509,190.6354515,98003,47.3081,-122.329
3342103228,2014-08-04T00:00:00Z,525000,4,2.5,214.6042363,517.744333,214.6042363,0,2,0,0,4,9,2003,0,214.6042363,574.9721293,98056,47.5197,-122.2
